,Unnamed: 0,Tree ID,Species,Latitude,Longitude,Year
5181,17220,95736,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.71737910133729,-122.435262770583,2011
5215,17302,85353,Tristaniopsis laurina :: Swamp Myrtle,37.7780702889689,-122.441707040771,2008
5216,17303,87966,Tristaniopsis laurina :: Swamp Myrtle,37.7781103430965,-122.441710438554,2008
5224,17365,91951,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.764005078882796,-122.46578415986299,2009
5240,17403,84310,Magnolia grandiflora :: Southern Magnolia,37.77518244523289,-122.487686715357,2008
5242,17405,84261,Ginkgo biloba :: Maidenhair Tree,37.7753631000589,-122.484494885291,2008
5243,17406,89206,Ginkgo biloba :: Maidenhair Tree,37.7753112184725,-122.484491187824,2008
5245,17408,90529,Olea europaea :: Olive Tree,37.7754179041572,-122.48449673401001,2008
5295,17630,80612,Prunus serrulata :: Ornamental Cherry,37.7349835709176,-122.448799737577,2008
5325,17683,28868,::,37.790256890180295,-122.39807285434601,2011
5335,17718,82365,Magnolia champaca :: Champa,37.730988630404205,-122.41763875034401,2010
5337,17720,35168,Prunus serrulata :: Ornamental Cherry,37.770943091019504,-122.428434166598,2008
5354,17766,88288,Tristaniopsis laurina :: Swamp Myrtle,37.7149518852461,-122.454561415793,2008
5365,17800,51690,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7611432177246,-122.437317425512,2009
5369,17821,88648,Prunus serrulata :: Ornamental Cherry,37.7704422164895,-122.434296675208,2008
5382,17879,94690,Brachychiton populneus :: Bottle Tree,37.735294937499,-122.441492809367,2010
5384,17887,84321,Olea europaea :: Olive Tree,37.7753609656636,-122.486624523126,2008
5400,17964,87762,Pinus Spp :: Pine Spp,37.7841666723804,-122.401486377799,2008
5417,18034,89058,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7738045540059,-122.47668691568899,2008
5418,18035,89059,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7738396174891,-122.476680705622,2008
5424,18065,83407,Metrosideros excelsa :: New Zealand Xmas Tree,37.783823644044794,-122.419408670548,2009
5431,18092,87764,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7518529898675,-122.437351888704,2008
5447,18125,90355,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.777023672198794,-122.46696097646699,2008
5449,18128,81805,Tristaniopsis laurina :: Swamp Myrtle,37.7743112773501,-122.469246804405,2008
5452,18135,84410,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.774264723280204,-122.468170197773,2008
5465,18153,91877,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7641174577129,-122.465730467172,2009
5469,18160,88515,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7266675654399,-122.45984278613899,2008
5471,18166,94463,Pinus radiata :: Monterey Pine,37.759318660176504,-122.40041614875601,2010
5473,18174,89060,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7739384762903,-122.476699287319,2008
5479,18184,83406,Metrosideros excelsa :: New Zealand Xmas Tree,37.7836471256,-122.419380098381,2008
5484,18202,90909,Eriobotrya deflexa :: Bronze Loquat,37.775167386544105,-122.466570716861,2008
5485,18203,90908,Eriobotrya deflexa :: Bronze Loquat,37.7751610983623,-122.466515557611,2008
5495,18216,84302,Tristaniopsis laurina :: Swamp Myrtle,37.77519575647779,-122.490918714526,2008
5497,18220,83178,Pyrus kawakamii :: Evergreen Pear,37.7738800155956,-122.477927036337,2008
5510,18253,28,Tristaniopsis laurina :: Swamp Myrtle,37.76774077377821,-122.42991865118601,2011
5514,18266,82939,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,37.775227013061,-122.411744028881,2009
5518,18278,51497,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.80096284371879,-122.412143582356,2008
5520,18280,84581,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7516459775241,-122.43844332058201,2012
5521,18283,84580,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7516459775241,-122.43844332058201,2012
5529,18308,95991,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7752834997455,-122.48981131617901,2011
5536,18343,89042,Tristaniopsis laurina :: Swamp Myrtle,37.789198174235295,-122.411898830301,2008
5551,18398,83462,Ginkgo biloba :: Maidenhair Tree,37.7748969762353,-122.41135139386101,2008
5561,18417,89061,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7740079212926,-122.476694013266,2008
5562,18418,27,Prunus cerasifera :: Cherry Plum,37.767743547109106,-122.429872630659,2008
5564,18422,94733,Tristaniopsis laurina :: Swamp Myrtle,37.7827548145961,-122.449233480921,2010
5585,18509,58453,Prunus serrulata :: Ornamental Cherry,37.767619090536705,-122.44738585168501,2010
5587,18514,70331,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.731276553757,-122.43237864406,2010
5589,18518,88426,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.784580053980704,-122.455910464712,2008
5590,18519,85092,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.784589722316106,-122.455853092183,2008
5591,18520,85091,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.784625922764,-122.45585638810302,2008
5607,18592,94709,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7742881380791,-122.47032583467899,2010
5619,18619,138948,Platanus x hispanica :: Sycamore: London Plane,37.7762322016228,-122.428618087069,2008
5620,18620,88701,Platanus x hispanica :: Sycamore: London Plane,37.7762304564773,-122.428567615262,2008
5629,18645,84352,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7748072179408,-122.463759829065,2008
5630,18646,84413,Prunus cerasifera :: Cherry Plum,37.7747698770868,-122.463755171286,2008
5631,18647,84414,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7747372701378,-122.46375650168999,2008
5641,18678,10096,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7593154078879,-122.42346492097602,2011
5642,18680,93927,Pinus Spp :: Pine Spp,37.7173141872637,-122.48050136001899,2010
5643,18681,93928,Pinus Spp :: Pine Spp,37.7173141872637,-122.48050136001899,2010
5644,18682,93054,Pinus Spp :: Pine Spp,37.7173141872637,-122.48050136001899,2010
5647,18689,101867,Schinus terebinthifolius :: Brazilian Pepper,37.7828124097662,-122.399904277178,2012
5648,18696,55166,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7516628833368,-122.436257871926,2011
5649,18697,91398,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7516647330515,-122.436271042406,2011
5650,18703,82990,Callistemon citrinus :: Lemon Bottlebrush,37.774842595135205,-122.41129682837901,2008
5664,18744,84816,Lagunaria patersonii :: Primrose Tree,37.7879543130824,-122.415020270782,2009
5682,18803,9757,Lophostemon confertus :: Brisbane Box,37.7799366952092,-122.425244357372,2011
5692,18822,94343,Ulmus parvifolia :: Chinese Elm,37.774897914235794,-122.41122091122101,2010
5695,18832,87046,Melaleuca ericifolia :: Heath Melaleuca,37.7743888494182,-122.464963993756,2010
5696,18833,87048,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.774739213886704,-122.465041226452,2010
5697,18834,87047,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.774739213886704,-122.465041226452,2010
5698,18835,87045,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.774739213886704,-122.465041226452,2010
5710,18864,87491,Metrosideros excelsa :: New Zealand Xmas Tree,37.779592297559205,-122.49832004374201,2008
5730,18912,95990,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7753410020486,-122.490760773635,2011
5732,18915,88553,Olea europaea :: Olive Tree,37.7742297509054,-122.4734341978,2008
5743,18948,82925,Eriobotrya deflexa :: Bronze Loquat,37.7605858648735,-122.401068426273,2009
5746,18952,95867,Pyrus kawakamii :: Evergreen Pear,37.8034145323264,-122.415500582505,2011
5748,18957,93907,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7755615483313,-122.486697161376,2010
5753,18968,18378,Magnolia grandiflora 'Russet' :: Russet Magnolia,37.760174782967404,-122.407171993386,2012
5758,18983,24722,Tristaniopsis laurina :: Swamp Myrtle,37.7796084515897,-122.49804776887501,2008
5776,19031,96652,Tibochina urvilleana :: Princess Flower,37.7827585989517,-122.46688843218901,2012
5778,19035,87780,Tristaniopsis laurina :: Swamp Myrtle,37.726451366920294,-122.43703973419399,2008
5785,19045,87129,Olea europaea :: Olive Tree,37.774575436536296,-122.508059002234,2008
5789,19053,88557,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7742286595499,-122.474729799279,2008
5798,19083,37540,Lophostemon confertus :: Brisbane Box,37.785380134304205,-122.416795600576,2009
5802,19092,96029,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.78470115228,-122.417724680544,2011
5803,19093,96028,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.784664348435605,-122.417717077682,2011
5806,19105,64159,Prunus cerasifera :: Cherry Plum,37.7743209603675,-122.471245324134,2011
5815,19121,29097,Lophostemon confertus :: Brisbane Box,37.7842392191019,-122.418294913682,2012
5823,19143,90157,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7771775658601,-122.46696958144699,2008
5828,19153,95937,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7755225253955,-122.48746405921301,2011
5839,19169,92786,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,37.7746262414897,-122.466964898529,2009
5842,19178,52287,Olea europaea :: Olive Tree,37.7447421315969,-122.42389111052499,2011
5871,19288,94068,Lophostemon confertus :: Brisbane Box,37.76261860269621,-122.38961341567699,2010
5874,19293,94069,Lophostemon confertus :: Brisbane Box,37.76261860269621,-122.38961341567699,2010
5875,19294,83479,Aesculus x carnea :: Red Horse Chestnut,37.762465784296204,-122.389589366061,2010
5877,19301,94164,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.758280608436706,-122.470831686794,2010
5878,19303,98361,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7181317785027,-122.46014853713699,2012
5882,19318,93549,Betula nigra :: River Birch,37.7354127885514,-122.441675748683,2010
5883,19324,84552,Olea europaea :: Olive Tree,37.7756530712104,-122.486648436261,2008
5885,19326,23,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7676120683604,-122.429873853201,2011
5888,19346,82706,Casurina stricta :: Beefwood: Drooping She-Oak,37.7152175495908,-122.389074606621,2009
5889,19347,92146,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.715285014192204,-122.389004565667,2009
5890,19348,82707,Casuarina cunninghamiana :: Horsetail pine,37.715261056172,-122.389047534015,2009
5891,19349,82708,Casuarina cunninghamiana :: Horsetail pine,37.7152206119305,-122.38904043068399,2009
5896,19375,84326,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7756911522049,-122.48541326443899,2010
5910,19403,87268,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',37.756318217439706,-122.47040250406201,2008
5924,19465,89117,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.774234830642705,-122.476873456227,2008
5926,19469,62322,Maytenus boaria :: Mayten,37.774922978066,-122.46283799407301,2008
5930,19488,95759,Tristaniopsis laurina :: Swamp Myrtle,37.7181040965161,-122.435548971002,2011
5936,19512,84317,Olea europaea :: Olive Tree,37.7756531834162,-122.48648677813999,2008
5943,19540,82947,Tristaniopsis laurina :: Swamp Myrtle,37.775397656719704,-122.41152339368601,2009
5945,19542,82948,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7754233983281,-122.41141135612101,2009
5946,19548,27089,Lagunaria patersonii :: Primrose Tree,37.728968950933,-122.420943019604,2009
5985,19728,95192,Lophostemon confertus :: Brisbane Box,37.7892312289946,-122.41205470685699,2012
5991,19755,56080,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.774756814986794,-122.50807353876199,2011
5994,19759,90528,Olea europaea :: Olive Tree,37.7757452666017,-122.48451892148998,2008
6003,19786,91026,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',37.761577600545394,-122.417211018518,2008
6004,19787,91027,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',37.761577600545394,-122.417211018518,2008
6005,19788,91028,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',37.761577600545394,-122.417211018518,2008
6009,19799,74337,Platanus x hispanica :: Sycamore: London Plane,37.776262337429706,-122.428403698498,2008
6019,19828,84307,Olea europaea :: Olive Tree,37.7754629536311,-122.491841217841,2008
6022,19833,8177,Pittosporum undulatum :: Victorian Box,37.776333177667,-122.436445470973,2011
6062,20010,9740,Lophostemon confertus :: Brisbane Box,37.7800468585202,-122.42352474657801,2012
6064,20014,82857,Prunus serrulata :: Ornamental Cherry,37.7520022141239,-122.43686603571001,2008
6065,20019,4685,Lophostemon confertus :: Brisbane Box,37.801554684737894,-122.411832709398,2012
6075,20058,53191,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.757156060155104,-122.434737353785,2008
6078,20077,50518,Tristaniopsis laurina :: Swamp Myrtle,37.775060120389206,-122.461627187265,2009
6081,20085,51561,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7629577442325,-122.453323306957,2008
6098,20147,87199,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7240581044071,-122.423686361989,2008
6099,20152,94854,Eriobotrya deflexa :: Bronze Loquat,37.7422163623862,-122.467184064018,2009
6100,20154,84476,Eriobotrya deflexa :: Bronze Loquat,37.7420716926906,-122.46729427268299,2009
6118,20242,19247,Pittosporum undulatum :: Victorian Box,37.7768635173125,-122.43653291011299,2012
6125,20264,82843,Geijera parviflora :: Australian Willow,37.7751191888227,-122.410946896775,2009
6148,20331,89062,Prunus cerasifera :: Cherry Plum,37.774338217555794,-122.476718855278,2008
6155,20352,91952,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7640203370534,-122.465436603136,2009
6169,20394,43896,Callistemon viminalis :: Weeping Bottlebrush,37.7754651643179,-122.411558979885,2008
6174,20414,14668,Acer rubrum 'Red Sunset' :: Red Swamp Maple,37.7799366952092,-122.425244357372,2011
6175,20417,88657,Platanus x hispanica :: Sycamore: London Plane,37.7762767191278,-122.42831036807699,2008
6176,20418,88658,Platanus x hispanica :: Sycamore: London Plane,37.7762666516219,-122.42836447811001,2008
6177,20422,32849,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7520072832286,-122.43678262007,2008
6196,20480,92223,Koelreuteria paniculata :: Golden Rain Tree,37.7602351164227,-122.410859325784,2009
6205,20507,88785,Tristaniopsis laurina :: Swamp Myrtle,37.72594652918921,-122.409825470084,2008
6221,20536,14665,Acer rubrum 'Red Sunset' :: Red Swamp Maple,37.7797011734876,-122.42387292416001,2011
6232,20581,84461,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,37.760382742210204,-122.408133417925,2009
6236,20585,96110,Lagunaria patersonii :: Primrose Tree,37.7750983990599,-122.503644329704,2011
6238,20587,102083,Callistemon citrinus :: Lemon Bottlebrush,37.7745948642856,-122.47345839749201,2009
6258,20719,84324,Tristaniopsis laurina :: Swamp Myrtle,37.7759648239999,-122.486675965267,2008
6267,20734,9747,Eriobotrya deflexa 'Coppertone' :: Coppertone Loquat,37.779491220069296,-122.424029686189,2011
6276,20754,87296,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.729451645260205,-122.412132587507,2008
6277,20758,92085,Platanus x hispanica :: Sycamore: London Plane,37.791235366360795,-122.40893294060601,2009
6278,20760,92086,Platanus x hispanica :: Sycamore: London Plane,37.791357106686796,-122.408957805051,2009
6283,20787,99910,Lophostemon confertus :: Brisbane Box,37.7861689922045,-122.490698673964,2012
6289,20814,92237,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7751621329201,-122.503649497706,2009
6291,20822,89063,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.774479872644,-122.476727727029,2008
6293,20824,93028,Acacia baileyana 'Purpurea' :: Purple-leaf Acacia,37.7456643777065,-122.446338725273,2010
6294,20825,93027,Acacia baileyana 'Purpurea' :: Purple-leaf Acacia,37.7456643777065,-122.446338725273,2010
6295,20829,97692,Tristaniopsis laurina :: Swamp Myrtle,37.732628603868704,-122.425877544976,2011
6302,20865,81926,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.71574935121521,-122.40501109937999,2008
6331,21018,95118,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7312822680527,-122.432494502827,2010
6339,21053,64016,Pittosporum undulatum :: Victorian Box,37.7677409719889,-122.43834474647899,2009
6346,21074,67457,Rhamnus alaternus :: Italian Buckthorn,37.7762257387634,-122.43642713667299,2009
6348,21086,60775,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.751875027523205,-122.436602063487,2010
6357,21110,62466,Prunus x yedoensis :: Yoshino Cherry,37.76052368662629,-122.40421366453998,2012
6362,21117,10092,Tristaniopsis laurina :: Swamp Myrtle,37.759708239868495,-122.423741377976,2009
6363,21129,95560,Magnolia champaca :: Champa,37.75248492744,-122.438679572623,2011
6373,21157,19242,Pittosporum undulatum :: Victorian Box,37.776428657122395,-122.43645298909901,2012
6380,21187,89008,Jacaranda mimosifolia :: Jacaranda,37.7597011565358,-122.40005052882499,2009
6383,21191,68546,Lagunaria patersonii :: Primrose Tree,37.775197008277296,-122.503811440592,2011
6394,21217,98703,Cupressus macrocarpa :: Monterey Cypress,37.7850123376907,-122.49337605842699,2012
6395,21218,48402,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7584856101735,-122.399141839868,2010
6416,21254,95936,Eriobotrya deflexa :: Bronze Loquat,37.7759680859814,-122.487496400821,2011
6417,21255,95935,Lagunaria patersonii :: Primrose Tree,37.7758745231149,-122.48758207690001,2011
6418,21256,84264,Ginkgo biloba :: Maidenhair Tree,37.7761429127735,-122.48435904478998,2008
6422,21265,89064,Laurus nobilis :: Sweet Bay: Grecian Laurel,37.7745436879542,-122.476733050457,2008
6424,21267,94734,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7748868521692,-122.46913276056002,2010
6425,21270,82941,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.7756637247842,-122.41103317126499,2011
6426,21271,82740,Pyrus calleryana :: Ornamental Pear,37.7756637247842,-122.41103317126499,2011
6427,21272,83794,Tristaniopsis laurina :: Swamp Myrtle,37.775686737909496,-122.411014612047,2009
6428,21273,102103,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.775686737909496,-122.411014612047,2012
6432,21282,142116,Pittosporum undulatum :: Victorian Box,37.7763745534523,-122.436432718041,2012
6441,21321,90526,Olea europaea 'Fruitless' :: Fruitless Olive,37.7761714707406,-122.484520528522,2008
6447,21355,24548,Tristaniopsis laurina :: Swamp Myrtle,37.738847401990206,-122.41489784066799,2012
6453,21383,84146,Tristaniopsis laurina :: Swamp Myrtle,37.7752337176684,-122.462714773088,2008
6462,21407,90357,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.77703950654521,-122.46645375983299,2008
6463,21408,90356,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.777035908120105,-122.46652660960699,2008
6466,21415,89116,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7744185616337,-122.476888616205,2008
6467,21416,89113,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7745996294437,-122.476902090954,2008
6468,21417,89115,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7744744790646,-122.476895353588,2008
6469,21418,89114,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7745264031302,-122.476898722253,2008
6492,21497,9421,Lophostemon confertus :: Brisbane Box,37.7806825946662,-122.42259863641199,2011
6494,21499,9423,Lophostemon confertus :: Brisbane Box,37.7806875607269,-122.422524798491,2011
6497,21502,9425,Lophostemon confertus :: Brisbane Box,37.7807061856781,-122.42235669989901,2011
6514,21553,49470,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7684063008117,-122.45175907767401,2011
6520,21598,100211,Ginkgo biloba :: Maidenhair Tree,37.7607860251716,-122.40208645763799,2012
6524,21615,101016,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7441945610801,-122.453306625119,2012
6525,21616,101018,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7441945610801,-122.453306625119,2012
6526,21617,57861,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7445325129275,-122.453305562957,2012
6527,21618,101017,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7441945610801,-122.453306625119,2012
6528,21620,101015,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7441945610801,-122.453306625119,2012
6548,21718,95302,Pyrus kawakamii :: Evergreen Pear,37.780652317617005,-122.422419858646,2011
6549,21719,95303,Pyrus kawakamii :: Evergreen Pear,37.780652317617005,-122.422419858646,2011
6550,21720,95300,Lophostemon confertus :: Brisbane Box,37.780652317617005,-122.422419858646,2011
6551,21721,95299,Lophostemon confertus :: Brisbane Box,37.780652317617005,-122.422419858646,2011
6552,21722,95304,Pyrus kawakamii :: Evergreen Pear,37.780652317617005,-122.422419858646,2011
6553,21723,95301,Pyrus kawakamii :: Evergreen Pear,37.780652317617005,-122.422419858646,2011
6562,21753,88219,Tristaniopsis laurina :: Swamp Myrtle,37.7759377272515,-122.438042423333,2008
6563,21754,88220,Tristaniopsis laurina :: Swamp Myrtle,37.7759377272515,-122.438042423333,2008
6564,21755,88221,Tristaniopsis laurina :: Swamp Myrtle,37.7759377272515,-122.438042423333,2008
6567,21805,90911,Eriobotrya deflexa :: Bronze Loquat,37.775215121606,-122.46604677864201,2008
6568,21806,90910,Eriobotrya deflexa :: Bronze Loquat,37.775180801458504,-122.46625036777999,2008
6577,21826,91063,Arbutus unedo :: Strawberry Tree,37.768628094650204,-122.415020067856,2008
6578,21830,39859,Trachycarpus fortunei :: Windmill Palm,37.7696326766808,-122.41483963035499,2008
6579,21831,62050,Trachycarpus fortunei :: Windmill Palm,37.769767186200795,-122.41524321981701,2008
6580,21832,39860,Trachycarpus fortunei :: Windmill Palm,37.7696326766808,-122.41483963035499,2008
6581,21834,39861,Trachycarpus fortunei :: Windmill Palm,37.7696326766808,-122.41483963035499,2008
6589,21853,95919,Eriobotrya deflexa :: Bronze Loquat,37.7747743667319,-122.47363025420799,2011
6590,21855,95920,Eriobotrya deflexa :: Bronze Loquat,37.7746837464675,-122.47362070061001,2011
6600,21906,86811,Lophostemon confertus :: Brisbane Box,37.7411183349667,-122.3902156992,2012
6602,21908,86810,Pittosporum undulatum :: Victorian Box,37.7411183349667,-122.3902156992,2012
6603,21910,86812,Lophostemon confertus :: Brisbane Box,37.7411183349667,-122.3902156992,2012
6623,22023,87604,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.726716666123295,-122.472217650571,2008
6629,22030,87605,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.726716666123295,-122.472217650571,2008
6633,22035,11664,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7267236805691,-122.472232513363,2008
6653,22060,11665,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7267236805691,-122.472232513363,2008
6664,22123,5483,Ligustrum lucidum :: Glossy Privet,37.7582428963987,-122.425856676166,2008
6665,22124,5486,Schinus terebinthifolius :: Brazilian Pepper,37.7582428963987,-122.425856676166,2008
6674,22216,90155,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.777210166062005,-122.466326159524,2008
6680,22235,88352,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,37.717341135839604,-122.43297431107901,2008
6681,22236,88351,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.7172831683531,-122.432902166399,2008
6720,22581,91874,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.764137203180205,-122.465280687147,2008
6722,22584,91875,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.764137203180205,-122.465280687147,2008
6728,22635,87900,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.740369948387794,-122.41684460251801,2008
6729,22636,87899,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.740369948387794,-122.41684460251801,2008
6730,22637,87898,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,37.740369948387794,-122.41684460251801,2008
6732,22646,95735,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7181442990561,-122.43468376004999,2011
6745,22696,90545,Eriobotrya deflexa :: Bronze Loquat,37.7753346563587,-122.466323559806,2008
6746,22697,90544,Eriobotrya deflexa :: Bronze Loquat,37.7753375909806,-122.466221726766,2008
6747,22753,90156,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7772050950409,-122.466435230265,2008
6753,22788,84262,Olea europaea :: Olive Tree,37.7761411270657,-122.48435478491899,2008
6771,22888,49893,Callistemon citrinus :: Lemon Bottlebrush,37.7268430955942,-122.46589912078998,2008
6773,22896,87845,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,37.7160121664781,-122.453951648081,2008
6774,22897,96161,Pyrus kawakamii :: Evergreen Pear,37.7335358734479,-122.429666314328,2011
6796,23019,82672,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7173174061263,-122.397173214353,2009
6804,23042,58452,Prunus cerasifera :: Cherry Plum,37.767690383645395,-122.447400264424,2010
6816,23074,99083,Lophostemon confertus :: Brisbane Box,37.7617313976,-122.421511935601,2010
6818,23076,26234,Tristaniopsis laurina :: Swamp Myrtle,37.743929571803996,-122.422562198431,2009
6821,23103,24393,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7268427672434,-122.47194174766199,2008
6824,23108,24397,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7268427672434,-122.47194174766199,2008
6825,23110,87696,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.726849855022394,-122.471956555148,2008
6826,23111,24394,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7268427672434,-122.47194174766199,2008
6827,23112,87697,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.726849855022394,-122.471956555148,2008
6828,23113,11651,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7268427672434,-122.47194174766199,2008
6830,23115,24396,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7268427672434,-122.47194174766199,2008
6833,23125,7806,Lophostemon confertus :: Brisbane Box,37.780596298426,-122.42214539971701,2011
6834,23126,7805,Lophostemon confertus :: Brisbane Box,37.780634169768206,-122.422151683263,2011
6858,23259,88355,Tristaniopsis laurina :: Swamp Myrtle,37.717341135839604,-122.43297431107901,2008
6859,23260,88354,Tristaniopsis laurina :: Swamp Myrtle,37.717341135839604,-122.43297431107901,2008
6860,23261,88353,Tristaniopsis laurina :: Swamp Myrtle,37.717341135839604,-122.43297431107901,2008
6862,23264,84460,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,37.760393335954795,-122.41086843864099,2009
6863,23265,84528,Magnolia grandiflora 'Russet' :: Russet Magnolia,37.760393335954795,-122.41086843864099,2009
6864,23266,84529,Magnolia grandiflora 'Russet' :: Russet Magnolia,37.760393335954795,-122.41086843864099,2009
6866,23273,98366,Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7163800987704,-122.45581514154499,2012
